sample_id,router_task,ground_truth_type,c_model,c_latency,c_cost,c_correct,c_cascaded,a_model,a_latency,a_cost,a_correct,prompt_tokens,completion_tokens
aokvqa_01682_78ef620a980b132c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,757.05885887146,0.0,False,False,qwen2_5_vl_3b,570.9540843963623,2.1400000000000002e-05,False,58,49
chart2text_01574_98bc48f3dd6b6772,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1374.6700286865234,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4634.465932846069,0.00010700000000000001,False,23,512
ai2d_00109_4c8b7ada2d005907,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.38804626464844,0.0,False,False,qwen3_vl_8b_thinking,5828.271150588989,0.0,False,0,0
chart2text_01919_b50172048ee708cf,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1331.827163696289,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4613.856077194214,0.00010700000000000001,False,23,512
chart2text_00464_cbfd636da5539747,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,467.84305572509766,2.48e-05,False,True,qwen2_5_vl_3b,5631.885051727295,0.0,False,0,0
aokvqa_00825_1ee97811319876a2,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,343.91283988952637,0.0,False,False,qwen3_vl_8b_thinking,5654.626131057739,0.0,False,0,0
ai2d_00501_724d5dde8d285375,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,73.7619400024414,1.1200000000000001e-05,False,True,qwen3_vl_8b_thinking,4207.458972930908,0.00010320000000000001,False,54,462
aokvqa_00168_cf86f4852fa0eba0,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,815.9630298614502,2.64e-05,False,True,qwen2_5_vl_3b,5661.314964294434,0.0,False,0,0
ai2d_01346_fcb79c1607c06e2c,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,61.53702735900879,0.0,True,False,qwen3_vl_8b_thinking,5962.817192077637,0.0,False,0,0
chart2text_01192_3d9d3ce8e6079f2c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,444.19217109680176,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5794.268846511841,0.0,False,0,0
chart2text_00870_751f8aae9aca5790,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,439.3620491027832,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4625.630855560303,0.00010600000000000002,False,18,512
chart2text_00053_d4efcb7fc1acbedc,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,808.1626892089844,3.96e-05,False,True,qwen3_vl_8b_thinking,4671.451091766357,0.0001062,False,19,512
aokvqa_00478_72cd46965ff82d0a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,494.9769973754883,0.0,False,False,qwen3_vl_8b_thinking,4722.9979038238525,0.00011180000000000001,False,47,512
aokvqa_01262_90f61f3bb0552a34,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1934.2007637023926,0.0,False,False,qwen3_vl_8b_thinking,4666.295051574707,0.00011140000000000001,False,45,512
ai2d_00918_5349b1e139f217b7,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.455902099609375,0.0,True,False,qwen2_5_vl_3b,5860.702991485596,0.0,False,0,0
ai2d_01739_c091f73119141e9e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,65.73081016540527,0.0,True,False,qwen3_vl_8b_thinking,6010.022878646851,0.0,False,0,0
chart2text_01576_42b6ad7982512bbf,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1042.56010055542,5.22e-05,False,True,qwen3_vl_8b_thinking,4691.395998001099,0.00010680000000000001,False,22,512
chart2text_01923_0f9a0e0453230723,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,731.0779094696045,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4325.748920440674,9.82e-05,False,21,470
chartqa_00324_0734cc08bd0aac68,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,178.47180366516113,9.400000000000001e-06,False,True,qwen3_vl_8b_thinking,4670.257091522217,0.00010740000000000001,False,25,512
ai2d_00112_1604d398417d7d77,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.94301223754883,0.0,True,False,qwen3_vl_8b_thinking,6061.403751373291,0.0,False,0,0
chart2text_00472_0afa190a0e891875,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1505.0101280212402,1.36e-05,False,True,qwen3_vl_8b_thinking,4678.678035736084,0.00010680000000000001,False,22,512
ai2d_00503_87e4e7a0285f3c27,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.316022872924805,0.0,True,False,qwen2_5_vl_3b,238.1742000579834,1.32e-05,False,64,2
aokvqa_01685_552848b0bf8afd66,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1342.4010276794434,3.6e-05,True,True,qwen3_vl_8b_thinking,4659.285068511963,0.00011080000000000001,False,42,512
aokvqa_00831_4fb7cdbbd77e4758,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,433.99810791015625,0.0,False,False,qwen3_vl_8b_thinking,5879.98628616333,0.0,False,0,0
aokvqa_00169_e3182f1b29b34057,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,746.8271255493164,0.0,False,False,qwen3_vl_8b_thinking,4661.869049072266,0.00011300000000000001,False,53,512
ai2d_01354_53311d8a0563cf3a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.29286575317383,0.0,False,False,qwen3_vl_8b_thinking,5813.245058059692,0.0,False,0,0
chart2text_00873_2aff8961fb7bbc57,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,806.8618774414062,3.96e-05,False,True,qwen3_vl_8b_thinking,4641.924142837524,0.0001062,False,19,512
chart2text_00062_3720a7744bffa085,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1323.814868927002,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4655.16471862793,0.00010700000000000001,False,23,512
aokvqa_01269_83ff133a421d8ae8,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,874.208927154541,0.0,True,False,qwen3_vl_8b_thinking,6060.973882675171,0.0,False,0,0
ai2d_00935_d2287a7ef14f6d0f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.43317985534668,0.0,True,False,qwen3_vl_8b_thinking,4665.818929672241,0.00011200000000000001,False,48,512
ai2d_01743_7f4917628466158d,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.80601501464844,0.0,False,False,qwen3_vl_8b_thinking,5734.205007553101,0.0,False,0,0
aokvqa_00479_82db510b8d96bc34,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,980.0050258636475,0.0,False,False,qwen2_5_vl_3b,5666.105031967163,0.0,False,0,0
chart2text_01205_e538185e3a8a2262,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,849.6079444885254,3.96e-05,False,True,qwen3_vl_8b_thinking,4628.953218460083,0.0001062,False,19,512
chart2text_01579_60079623d46c64c7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,668.7049865722656,1.58e-05,False,True,qwen3_vl_8b_thinking,4646.474361419678,0.00010660000000000002,False,21,512
ai2d_00118_743ddd575f6c58f3,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,155.96604347229004,1.08e-05,True,True,qwen3_vl_8b_thinking,5756.553888320923,0.0,False,0,0
chart2text_01934_92e6eefe5182cf82,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1485.6898784637451,1.36e-05,False,True,qwen3_vl_8b_thinking,4644.997119903564,0.00010680000000000001,False,22,512
chartqa_00327_1595b2688592cb3b,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,920.508861541748,2.2200000000000004e-05,False,True,qwen2_5_vl_3b,5584.527254104614,0.0,False,0,0
aokvqa_00170_c9844d37b463fcbf,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,551.6951084136963,0.0,True,False,qwen2_5_vl_3b,593.6050415039062,2.76e-05,False,88,50
chart2text_00480_a802e9fe6ba996bd,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1327.4669647216797,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5720.86501121521,0.0,False,0,0
ai2d_01355_84d178863910d12e,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,67.54183769226074,8.6e-06,False,True,qwen3_vl_8b_thinking,4167.827129364014,0.00010080000000000001,False,42,462
aokvqa_01707_518903c6998138b9,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,907.6023101806641,0.0,False,False,qwen3_vl_8b_thinking,5735.867977142334,0.0,False,0,0
aokvqa_00832_e97106b9663566dc,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,929.8391342163086,0.0,False,False,qwen3_vl_8b_thinking,5703.871965408325,0.0,False,0,0
ai2d_00510_801b106d67059d66,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.21392822265625,0.0,True,False,qwen2_5_vl_3b,5652.767896652222,0.0,False,0,0
chart2text_00877_3c6c0f4a2b0a4766,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1478.2500267028809,1.36e-05,False,True,qwen3_vl_8b_thinking,4626.646995544434,0.00010680000000000001,False,22,512
chart2text_00067_719787bf2fbca63c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,906.5170288085938,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4619.717836380005,0.00010700000000000001,False,23,512
aokvqa_01277_b346612ea316e1ee,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,471.0230827331543,0.0,True,False,qwen2_5_vl_3b,5543.2679653167725,0.0,False,0,0
ai2d_00966_292991e68ed9373c,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,99.22409057617188,1.08e-05,True,True,qwen3_vl_8b_thinking,2140.014886856079,5.28e-05,False,43,221
ai2d_01747_85fa718403db92f9,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,260.52212715148926,1.76e-05,False,True,qwen3_vl_8b_thinking,5838.327884674072,0.0,False,0,0
aokvqa_00481_4239c2de781d7896,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1302.4358749389648,0.0,False,False,qwen3_vl_8b_thinking,5745.805025100708,0.0,False,0,0
chart2text_01210_ad4b1dc005cbc0e4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,669.6550846099854,1.58e-05,False,True,qwen3_vl_8b_thinking,4719.238042831421,0.00010660000000000002,False,21,512
chart2text_01583_ece02e22dc94aa54,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,489.3770217895508,2.48e-05,False,True,qwen3_vl_8b_thinking,4752.914190292358,0.0001072,False,24,512
ai2d_00127_cb9d05c6a31e39c3,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.17799949645996,0.0,True,False,qwen3_vl_8b_thinking,4709.564208984375,0.00011320000000000001,False,54,512
chartqa_00329_4184f8d64d99fb8b,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,211.17305755615234,8e-06,False,True,qwen3_vl_8b_thinking,4756.059169769287,0.00010680000000000001,False,22,512
chart2text_01935_6448d54a6337ff3b,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1333.298921585083,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4748.319149017334,0.00010700000000000001,False,23,512
chart2text_00487_7ec7ed1b7f02e740,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,491.47701263427734,2.48e-05,False,True,qwen3_vl_8b_thinking,4688.844680786133,0.0001072,False,24,512
aokvqa_00835_0c8343a76d76536a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,81.56323432922363,0.0,False,False,qwen3_vl_8b_thinking,4653.022050857544,0.0001112,False,44,512
aokvqa_01712_72e8746a3eff0dae,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,837.6588821411133,0.0,True,False,qwen3_vl_8b_thinking,5689.749002456665,0.0,False,0,0
aokvqa_00172_7eb5812177257008,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,746.9940185546875,0.0,True,False,qwen3_vl_8b_thinking,5806.899309158325,0.0,False,0,0
ai2d_01359_05b827e3aadefdc1,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,50.34780502319336,0.0,True,False,qwen3_vl_8b_thinking,5839.066028594971,0.0,False,0,0
chart2text_00889_2a55dbb6be62b9e4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,517.876148223877,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4632.762908935547,0.00010600000000000002,False,18,512
ai2d_00513_c5c23b189e21a499,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.281877517700195,0.0,True,False,qwen3_vl_8b_thinking,6125.910043716431,0.0,False,0,0
chart2text_00068_51eac93ebd60d75a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,491.3010597229004,2.48e-05,False,True,qwen3_vl_8b_thinking,4658.457040786743,0.0001072,False,24,512
aokvqa_01278_ecaaf4f4170f9d6c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,563.1260871887207,0.0,False,False,qwen3_vl_8b_thinking,4798.4161376953125,0.00011260000000000001,False,51,512
aokvqa_00485_3eede9c3df25911a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1289.3857955932617,0.0,False,False,qwen3_vl_8b_thinking,5715.727090835571,0.0,False,0,0
ai2d_01759_63c598d534dc778e,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,126.93214416503906,1.12e-05,False,True,qwen3_vl_8b_thinking,5684.354066848755,0.0,False,0,0
ai2d_00975_41dea4fc76123d4a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.96327781677246,0.0,True,False,qwen2_5_vl_3b,5538.490056991577,0.0,False,0,0
chart2text_01215_3e589005b55795eb,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,492.664098739624,2.48e-05,False,True,qwen3_vl_8b_thinking,5711.755037307739,0.0,False,0,0
ai2d_00134_83eed026ad7c4161,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,59.87095832824707,8.8e-06,False,True,qwen3_vl_8b_thinking,4627.070903778076,0.00011140000000000001,False,45,512
chart2text_01594_bdaa469c64e7d8d8,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1037.6110076904297,5.22e-05,False,True,qwen3_vl_8b_thinking,5623.565912246704,0.0,False,0,0
chartqa_00331_0e7a6fd5640cbeaa,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,524.7838497161865,1.34e-05,False,True,qwen2_5_vl_3b,5515.722990036011,0.0,False,0,0
chart2text_01941_b8e096d5a0c1d5f6,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,452.55494117736816,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5798.49100112915,0.0,False,0,0
ai2d_01362_5792b0afd8007042,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,60.03308296203613,0.0,True,False,qwen2_5_vl_3b,239.12763595581055,1.18e-05,False,57,2
ai2d_00536_b3ecd70fde4a3e0f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,49.3929386138916,0.0,True,False,qwen2_5_vl_3b,181.0019016265869,1.18e-05,False,57,2
chart2text_00495_0adff4e58bd9a11a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,442.1980381011963,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,6094.017028808594,0.0,False,0,0
aokvqa_00838_cb036b4bfc603dbe,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,926.2521266937256,0.0,False,False,qwen3_vl_8b_thinking,4722.3498821258545,0.00011220000000000002,False,49,512
aokvqa_01717_b9fe03f4af240903,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1803.7209510803223,0.0,True,False,qwen3_vl_8b_thinking,4761.337995529175,0.00011200000000000001,False,48,512
aokvqa_00179_0bf5f912c7cc2fb0,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,396.98004722595215,0.0,False,False,qwen3_vl_8b_thinking,4704.902172088623,0.0001128,False,52,512
aokvqa_00488_41c4b3a358d95aa8,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,672.792911529541,2.2200000000000004e-05,True,True,qwen2_5_vl_3b,228.03497314453125,1.2800000000000001e-05,False,55,9
ai2d_00980_0e2bddc489e762dd,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,200.41513442993164,1.86e-05,False,True,qwen2_5_vl_3b,229.76112365722656,1.56e-05,False,76,2
chart2text_00892_f90cd74b4bc976ba,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,491.5812015533447,2.48e-05,False,True,qwen2_5_vl_3b,5549.068927764893,0.0,False,0,0
aokvqa_01279_118d2a41bd289f7e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,914.9429798126221,0.0,False,False,qwen3_vl_8b_thinking,4704.847812652588,0.0001128,False,52,512
chart2text_00075_29995f91aa238fac,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1490.0050163269043,1.36e-05,False,True,qwen3_vl_8b_thinking,5895.145893096924,0.0,False,0,0
ai2d_01766_6ccb13ec4fcd646a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.52675437927246,0.0,False,False,qwen3_vl_8b_thinking,4624.069929122925,0.0001128,False,52,512
chart2text_01612_2d3f9c23367224d7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,603.1680107116699,1.38e-05,False,True,qwen3_vl_8b_thinking,4677.839994430542,0.00010660000000000002,False,21,512
chart2text_01218_4cb7ecb6aa94b7f0,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1336.2600803375244,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5967.707872390747,0.0,False,0,0
ai2d_00136_b6aec2d30925d931,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,112.51497268676758,1.16e-05,False,True,qwen3_vl_8b_thinking,4640.769958496094,0.00011180000000000001,False,47,512
chart2text_01944_150e9e48e73f1299,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,427.3190498352051,2.1000000000000002e-05,False,True,qwen2_5_vl_3b,5434.082984924316,0.0,False,0,0
chartqa_00332_7c413a7510972867,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,162.2762680053711,6.8e-06,False,True,qwen3_vl_8b_thinking,5917.941093444824,0.0,False,0,0
chart2text_00500_6eaed4eb4759c3de,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,491.7328357696533,2.48e-05,False,True,qwen3_vl_8b_thinking,4660.143852233887,0.0001072,False,24,512
ai2d_01365_b9bcc174cf928fdf,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,74.79500770568848,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,3643.781900405884,8.98e-05,False,61,388
aokvqa_01721_f652d84d2aa4fb7f,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,834.028959274292,0.0,False,False,qwen3_vl_8b_thinking,5706.360101699829,0.0,False,0,0
aokvqa_00841_dafa580e2e20afb4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1174.1721630096436,0.0,True,False,qwen3_vl_8b_thinking,4699.648857116699,0.00011440000000000002,False,60,512
aokvqa_00194_a71a68742bd419a2,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,702.038049697876,0.0,True,False,qwen2_5_vl_3b,5446.620941162109,0.0,False,0,0
ai2d_00538_8bc300c689e19505,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.57904052734375,0.0,True,False,qwen3_vl_8b_thinking,4682.74188041687,0.00011200000000000001,False,48,512
chart2text_00076_dd09badb095f9589,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,458.6799144744873,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4599.2231369018555,0.00010600000000000002,False,18,512
chart2text_00898_4b6e4c71171db7ca,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,454.7770023345947,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,6042.953968048096,0.0,False,0,0
ai2d_01774_76eacb45ec4a036b,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,149.94478225708008,1.24e-05,True,True,qwen3_vl_8b_thinking,4684.138059616089,0.00011260000000000001,False,51,512
aokvqa_01280_1849b15d56281b51,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,821.9141960144043,0.0,True,False,qwen2_5_vl_3b,5747.162818908691,0.0,False,0,0
aokvqa_00492_510882178b1fc38c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,992.4259185791016,0.0,True,False,qwen3_vl_8b_thinking,5901.469945907593,0.0,False,0,0
ai2d_00999_bf89a7de8e3de431,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.1749210357666,0.0,True,False,qwen3_vl_8b_thinking,4707.162141799927,0.00011240000000000001,False,50,512
ai2d_00141_2fcb2ca9cd8eeebd,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.95619773864746,0.0,False,False,qwen3_vl_8b_thinking,4746.642112731934,0.0001128,False,52,512
chart2text_01220_511b8b7e24334ff4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,881.486177444458,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4634.222030639648,0.00010700000000000001,False,23,512
chartqa_00334_f9885dbe01970980,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,162.44077682495117,7.4e-06,False,True,qwen3_vl_8b_thinking,2462.4929428100586,5.7e-05,False,24,261
chart2text_01617_272b5617fe326598,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,737.5860214233398,1.2600000000000001e-05,False,True,qwen2_5_vl_3b,5733.190059661865,0.0,False,0,0
aokvqa_00852_ca85222c3d4e6696,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,836.2863063812256,0.0,False,False,qwen2_5_vl_3b,523.8220691680908,2.0200000000000003e-05,False,60,41
chart2text_01950_8196549552086f0e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,681.3561916351318,1.58e-05,False,True,qwen3_vl_8b_thinking,5895.430326461792,0.0,False,0,0
chart2text_00501_6da87dddb0f4806c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1320.645809173584,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4592.278003692627,0.00010700000000000001,False,23,512
aokvqa_01723_d9cf9bbdcab0b0e3,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,905.0390720367432,1.74e-05,True,True,qwen3_vl_8b_thinking,6040.899991989136,0.0,False,0,0
ai2d_01371_de40fccb1c2564f4,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.04195594787598,0.0,True,False,qwen3_vl_8b_thinking,5688.499212265015,0.0,False,0,0
aokvqa_00198_d8b8bf13fc525555,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1523.1249332427979,0.0,True,False,qwen3_vl_8b_thinking,4646.743059158325,0.00011040000000000001,False,40,512
chart2text_00083_82ad3f531c939277,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1512.3600959777832,1.36e-05,False,True,qwen2_5_vl_3b,443.073034286499,1.34e-05,False,31,36
ai2d_01778_0d25ffc047d02313,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.027029037475586,0.0,False,False,qwen2_5_vl_3b,216.36509895324707,1.16e-05,False,56,2
ai2d_00628_f0a820acb368694f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,49.18408393859863,0.0,True,False,qwen2_5_vl_3b,5673.880100250244,0.0,False,0,0
ai2d_01020_f7a602220899bf75,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.034969329833984,0.0,True,False,qwen2_5_vl_3b,197.20101356506348,1.6800000000000002e-05,False,82,2
chart2text_00903_87eff6d08268c54a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,795.9849834442139,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,6095.584869384766,0.0,False,0,0
